6450
51.621111          0          0
0          51.621111          0
0          0          51.621111
        0.23010651904045556        0.13952424915559028        0.9352192062226576        0.23010651904045556
        0.3428017515006451        0.05781708693801411        0.87271478891685        0.3428017515006451
        0.38920873625363783        0.7852770631984415        0.2835014166845084        0.38920873625363783
        0.008322982286686471        0.8953493091879118        0.4452090188534374        0.008322982286686471
        0.2415766493053861        0.0019665953977602004        0.9398284830347006        0.2415766493053861
        0.24755156863023303        0.0473077584121517        0.9355203994202582        0.24755156863023303
        0.5778752057144896        0.11095393412205952        0.5655172125972031        0.5778752057144896
        0.6355070498814257        0.4009726376338242        0.17743315071031157        0.6355070498814257
        0.2963718439630838        0.8581925846365609        0.2963662394515647        0.2963718439630838
        0.5166807830777241        0.2775767845956418        0.6237251521703482        0.5166807830777241
        0.6862891427714833        0.1944613981178251        0.1421238532760273        0.6862891427714833
        0.4850140039247038        0.7119190396787891        0.15064565356055037        0.4850140039247038
        0.470154842843935        0.37375998688390755        0.646693373791112        0.470154842843935
        0.29953269036922203        0.6417160323844956        0.6393440924737261        0.29953269036922203
        0.19676109153784127        0.6853081094711267        0.6729954983555125        0.19676109153784127
        0.5746006499700282        0.22183555249972572        0.5389407887283942        0.5746006499700282
        0.6862497448617904        0.20671009075805172        0.12407059979323665        0.6862497448617904
        0.2183560972344828        0.8261660834882165        0.471265139910424        0.2183560972344828
        0.07088188309434769        0.9949216973022716        0.009073782847608477        0.07088188309434769
        0.12123433805323407        0.23793540119204387        0.9560288779180101        0.12123433805323407
        0.5064096613176733        0.49619593126812933        0.4908035326290887        0.5064096613176733
        0.2868849135931444        0.07765072773527561        0.9106944916861475        0.2868849135931444
        0.6429827969466269        0.17007883340348018        0.3797623415894432        0.6429827969466269
        0.1351830735525387        0.6036656095130997        0.7739760365418012        0.1351830735525387
        0.6379560361132481        0.37566776470694097        0.21189129886202163        0.6379560361132481
        0.23186522516066058        0.9357775539073453        0.12960480054989426        0.23186522516066058
        0.3469422526159822        0.6784359801233116        0.546796824765486        0.3469422526159822
        0.21703323672748018        0.7783498506663878        0.5476902941250636        0.21703323672748018
        0.39869751473321513        0.19119875849674645        0.8034448445540107        0.39869751473321513
        0.10884067160809856        0.1472346668904595        0.9770513647057923        0.10884067160809856
        0.6144486952875954        0.10812423489234305        0.48292313213149035        0.6144486952875954
        0.4906368581370378        0.7168786359374997        0.06808794468349125        0.4906368581370378
        0.681518417108486        0.25540527147770875        0.07637697025468744        0.681518417108486
        0.2790380832420727        0.8436744204162394        0.363990341268148        0.2790380832420727
        0.33911256259388284        0.41860903284542594        0.7712145080340729        0.33911256259388284
        0.2452292125250325        0.9339618807016602        0.08625817088787986        0.2452292125250325
        0.44140721926710647        0.3627107962540876        0.6919250044900003        0.44140721926710647
        0.5941384560635078        0.5420564350184525        0.013183751667444678        0.5941384560635078
        0.604315458090167        0.44463767482781186        0.2681473332894813        0.604315458090167
        0.10337398026045602        0.8682569609906642        0.47408595222963323        0.10337398026045602
        0.5842294246214706        0.49593334567049546        0.26721166790580003        0.5842294246214706
